kepid,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_ror,koi_prad,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_fwm_stat_sig,koi_eccen,koi_srho,koi_sma,koi_max_sngle_ev,koi_model_chisq
1575873,,FALSE POSITIVE,0.629001455,0.365,1.263,14.7,0.003604,0.81,10.47228,9.4,2127,0.0,0,2.25862,0.016,3.6896265,
7801070,,CANDIDATE,75.8781344,0.705,1.383,1054,0.031915,3.39,11.199573,11.9,17,0.118,0,103.45199,0.3378,4.9139833,
11449918,,FALSE POSITIVE,374.59003,0.0624,15.19,267.9,0.014807,1.34,,6.6,,,0,0.93739,0.946,,
4172805,,CANDIDATE,147.661729,0.002,6.207,1087.8,0.029669,1.59,10.793761,13.2,7,0.352,0,5.6857,0.4401,4.9804463,
4584865,,FALSE POSITIVE,1.75254087,0.5574,4.098,42.5,0.00621,1.41,10.81161,17.7,764,0.0,0,0.14042,0.0305,4.8238072,
9642018,,CANDIDATE,0.505111993,0.841,0.4053,212.8,0.018445,1.58,11.995184,18.7,2642,0.018,0,12.61287,0.0119,3.5680776,
11188254,,FALSE POSITIVE,2.754024,0.7277,4.15,172.2,0.012927,1.68,,13.8,,0.0,0,0.1232,0.0395,,
1724513,,FALSE POSITIVE,1.975208831,0.559,1.513,76.3,0.008328,1.59,13.105136,15.1,676,0.0,0,2.87132,0.0326,3.069573,
9535876,,FALSE POSITIVE,0.960843605,1.143,3.22,141.7,0.155362,19.15,12.700641,25.5,1390,,0,0.03637,0.0197,4.986194,
5817533,,FALSE POSITIVE,4.206109,0.607,5.16,120,0.010435,0.91,12.17469,11.9,324,0.048,0,0.14089,0.047,3.7042663,
7681230,,FALSE POSITIVE,0.962590772,1.236,1.2569,1021.6,0.271721,31.51,14.703573,90.4,674,0.0,0,0.20128,0.0198,6.965327,
7596240,Kepler-1584 b,CONFIRMED,13.3997555,0.375,3.534,167.3,0.012052,1.51,11.532616,13.6,99,0.027,0,2.12774,0.1168,3.2391007,
12107008,,FALSE POSITIVE,5.93725628,0.351,3.639,115.6,0.009854,0.86,14.451205,17.1,225,0.574,0,0.88593,0.0577,4.078483,
7427764,Kepler-1595 b,CONFIRMED,4.56383697,0.365,2.271,201.8,0.013,1.22,10.996368,9.9,288,0.256,0,2.78257,0.051,2.8715417,
4754831,,FALSE POSITIVE,55.119831,0.6049,4.703,114.5,0.010237,1.68,,8.2,,,0,2.36835,0.2999,,
4754831,,FALSE POSITIVE,25.6416117,0.5744,5.5,126.4,0.010701,1.76,,4.9,,,0,0.74896,0.18,,
4754831,,FALSE POSITIVE,75.681309,0.6194,11.62,107.7,0.009952,1.64,,9.1,,,0,0.20652,0.3705,,
9899630,,FALSE POSITIVE,1.33258455,1.141,5.77,152.7,0.15299,15.89,13.064489,8.1,1010,0.0,0,0.01761,0.0239,4.080344,
4367528,,FALSE POSITIVE,350.81029,0.3892,11.29,538.3,0.021345,2.86,,15.1,,,0,1.72904,1.0199,,
8416523,Kepler-1604 b,CONFIRMED,0.341842017,0.957,1.1554,285.6,0.021058,1.72,12.533853,70.1,1956,0.0,0,0.3297,0.0089,3.1660922,
11124436,,CANDIDATE,13.9482197,0.197,7.686,119.4,0.009882,2.53,11.34392,14.5,76,0.373,0,0.25257,0.1235,3.0516598,
3751231,,FALSE POSITIVE,0.570953851,0.059,0.998,76.1,0.008053,1.01,7.7024026,8.9,2336,0.0,0,5.06571,0.0143,4.31888,
9491832,,CANDIDATE,49.564693,0.685,8.54,113.5,0.010347,1.63,10.440721,15.0,27,0.385,0,0.27464,0.2835,3.7809377,
7816665,,FALSE POSITIVE,4.29258258,0.339,3.069,369.6,0.017821,1.87,13.784205,16.1,263,0.0,0,1.11422,0.0524,4.4163,
11616596,,FALSE POSITIVE,14.5893928,,15.54,,,,11.022253,,194,0.0,,0.03642,,4.042598,
9872831,Kepler-1572 b,CONFIRMED,5.49548533,0.202,2.461,85.8,0.008542,1.3,12.555114,14.2,243,0.0,0,3.00666,0.0614,4.5242314,
2852941,,CANDIDATE,2.89494709,0.191,3.254,45.8,0.006304,1.16,12.116744,14.3,463,0.011,0,0.69171,0.0447,3.2877598,
2852941,,FALSE POSITIVE,11.57958162,,2.47,,,,8.720793,,117,0.0,,,,10.841849,
8508126,,FALSE POSITIVE,0.980505042,1.206,1.4068,426.6,0.227897,26.35,10.411073,51.5,1366,0.0,0,0.10181,0.0191,3.6867695,
8773015,Kepler-1586 b,CONFIRMED,15.604841,0.715,4.543,73.4,0.008408,1.57,13.681894,15.3,86,0.516,0,0.50689,0.1266,4.0560665,
8773015,,CANDIDATE,6.31915999,0.575,3.465,34.4,0.005591,1.04,8.191573,9.8,207,0.093,0,0.72485,0.0693,3.759319,
10647452,,CANDIDATE,0.762950224,0.197,1.133,187.3,0.012509,1,12.50449,15.8,1479,0.082,0,4.42737,0.0151,3.7121832,
4773392,,CANDIDATE,170.995748,0.839,3.88,477.1,0.022611,4.9,13.104245,15.5,9,0.84,0,4.9544,0.6757,8.250983,
5471489,,FALSE POSITIVE,12.4252735,0.171,20.756,84.7,0.008491,2.37,14.324436,36.6,112,0.194,0,0.01181,0.1117,4.1317253,
5471489,,FALSE POSITIVE,39.2820405,1.241,3.344,157.5,0.251528,58.67,9.201677,6.9,21,0.0,0,0.03806,0.2318,3.6554039,
9011874,,FALSE POSITIVE,361.54561249,,25.28,,,,,,,,,,,,
9936080,,CANDIDATE,19.5650801,0.025,4.242,61.7,0.007198,0.97,10.831366,13.8,67,0.066,0,2.20779,0.1465,3.4982855,
9936080,,FALSE POSITIVE,355.79978,0.4433,5.972,172.3,0.012292,1.87,,10.5,,,0,10.61952,1.0419,,
8611344,,FALSE POSITIVE,410.99389,0.3421,12.01,550,0.021318,2.09,,8.7,,,0,1.78335,1.0838,,
6383595,,FALSE POSITIVE,24.9097436,0.5729,3.856,150.2,0.011694,2.24,,9.7,,,0,2.12662,0.1788,,
11509504,Kepler-1573 b,CONFIRMED,2.61576515,0.25,2.777,120.4,0.010133,1.06,13.108171,15.1,515,0.03,0,0.97758,0.0364,4.265918,
11611275,Kepler-1574 b,CONFIRMED,6.94245216,0.485,3.491,160.8,0.011886,1.34,13.314711,14.7,192,0.342,0,0.96902,0.0743,3.9205754,
6290935,,CANDIDATE,5.53312006,0.299,3.486,53.1,0.006746,1.05,10.99513,13.4,240,0.796,0,0.98348,0.0622,2.6966214,
12734396,,CANDIDATE,200.721168,0.234,9.91,822.5,0.025993,3.32,9.691528,13.1,6,0.023,0,1.7341,0.6577,6.2021165,
11612280,Kepler-1587 b,CONFIRMED,9.4061364,0.397,4.882,79.5,0.008249,1.14,11.544636,13.2,141,0.208,0,0.54468,0.0878,3.0832305,
5536715,,FALSE POSITIVE,0.935086665,0.4742,1.12,71.2,0.008,1.18,,13.1,,,0,4.03742,0.0203,,
8149484,,FALSE POSITIVE,1.489457454,0.171,3.028,56.3,0.006921,1.58,8.138594,29.7,454,0.001,0,0.45944,0.0278,3.2914393,
11444514,Kepler-1596 b,CONFIRMED,66.373298,0.021,8.559,415,0.018689,1.99,9.944483,13.7,17,0.454,0,0.94331,0.3237,4.0710354,
9702006,Kepler-1953 b,CONFIRMED,6.24564633,0.594,2.459,212,0.013744,1.06,10.802183,11.9,211,0.419,0,1.97131,0.0607,3.2414126,
6778008,,FALSE POSITIVE,0.945829261,0.326,1.715,98.2,0.009199,0.86,12.137012,15.1,1416,0.0,0,1.43074,0.0185,3.8878186,
8278685,,CANDIDATE,10.8614163,0.939,6.02,64.8,0.009066,1.01,8.97592,12.9,124,0.007,0,0.02253,0.0983,3.4687922,
8278685,,CANDIDATE,17.8693759,0.259,6.886,63,0.007351,0.81,,9.8,,0.043,0,0.42644,0.1369,,
8308260,,FALSE POSITIVE,0.973160836,0.034,0.864,138.3,0.01087,1.22,10.903141,9.8,1376,0.0,0,13.20557,0.02,3.3606157,
8492101,,FALSE POSITIVE,4.05943749,0.914,3.245,105.4,0.011692,2.11,16.144938,18.1,171,0.002,0,0.08853,0.049,5.08759,
3660581,,CANDIDATE,4.72519164,0.6,3.751,98.8,0.009524,3.98,8.461245,10.0,228,0.102,0,0.40984,0.0652,3.3320978,
6343576,,FALSE POSITIVE,6.39903778,0.241,3.15,186.6,0.012334,6.54,17.870142,24.1,162,0.001,0,1.64643,0.0799,5.8665614,
10794974,,CANDIDATE,66.6434565,0.985,2.385,277.3,0.023533,2.99,11.830622,14.8,21,0.013,0,0.89774,0.3301,4.1298227,
2449101,,FALSE POSITIVE,0.739761008,1.2359,7.589,292.1,0.253101,9.67,13.327574,34.7,1811,0.0,0,0.06817,0.0113,7.0742383,
7259249,,FALSE POSITIVE,0.950735805,0.57,1.1434,175.1,0.01263,1.39,11.146722,17.1,1406,0.0,0,3.23721,0.0196,4.175261,
8678691,,FALSE POSITIVE,369.819993,0.9179,20.232,1599,0.046393,4.25,,42.1,,,0,0.04777,0.9376,,
9640924,,FALSE POSITIVE,2.17815935,0.503,1.839,116.3,0.010175,1.22,13.60048,14.1,1227,0.0,0,2.01091,0.0344,4.1709375,
3558849,,CANDIDATE,160.850075,0.769,9.427,428.1,0.020695,3.41,11.704613,16.1,7,0.091,0,0.48871,0.6188,6.859706,
11151677,,FALSE POSITIVE,0.720460644,1.272,1.7846,2111.5,0.323073,37.33,30.665737,117.2,1481,0.0,0,0.18326,0.0163,8.567645,
11037128,,FALSE POSITIVE,3.7948721,1.168,1.713,305.1,0.185948,16.1,11.367813,11.3,300,0.0,0,0.06573,0.0455,3.3138597,
10991114,,CANDIDATE,3.70386741,0.033,1.41,125.7,0.010182,0.86,10.74156,13.1,287,0.345,0,11.47205,0.0446,3.800895,
11969092,,FALSE POSITIVE,0.638437699,0.904,0.3028,286.8,0.027548,2.48,10.45597,25.8,0,,0,22.97233,0.0141,3.6606073,
2570773,,FALSE POSITIVE,1.8912851,1.216,6.182,1223.4,0.258518,19.96,17.580442,25.7,329,0.0,0,0.01599,0.027,3.4124224,
4945764,,CANDIDATE,19.8751355,0.919,8.041,109,0.011384,2.49,11.121983,15.2,68,0.027,0,0.02491,0.1658,3.853956,
6356885,,FALSE POSITIVE,343.42046,0.3519,11.11,482.7,0.020371,2.15,,10.0,,,0,1.85495,0.9617,,
3542542,,FALSE POSITIVE,3.47148164,0.719,4.679,122.7,0.010883,0.85,8.219182,9.5,382,0.0,0,0.10894,0.0415,5.717209,
11124703,,FALSE POSITIVE,244.60373,0.2652,10.87,769.8,0.024937,2.1,,17.7,,,0,1.55718,0.7253,,
10329196,Kepler-1605 b,CONFIRMED,85.7567919,0.713,5.695,159.1,0.012371,2.99,12.739108,16.9,16,0.027,0,1.45222,0.3912,4.9191318,
10604592,Kepler-1957 b,CONFIRMED,2.18660188,0.828,1.585,122.3,0.011617,0.98,11.575606,14.2,611,0.308,0,0.93901,0.0299,3.5784023,
9593773,,FALSE POSITIVE,3.1339356,0.768,4.477,203.7,0.014258,1.58,17.98645,21.4,421,0.0,0,0.09349,0.0432,4.8003697,
9514372,,CANDIDATE,145.786556,0.133,4.891,378,0.017576,1.82,12.051897,13.9,10,0.408,0,10.79183,0.525,5.7075152,
9777757,,FALSE POSITIVE,1.33254212,0.662,3.848,37.4,0.005929,1.45,12.403124,10.6,1010,0.0,0,0.10678,0.0262,3.8478663,
7103919,Kepler-1950 b,CONFIRMED,10.7769944,0.069,2.616,185.6,0.012328,1.15,11.672962,11.3,122,0.567,0,5.23259,0.0871,3.997784,
8645191,,FALSE POSITIVE,0.918921494,0.011,0.9425,321,0.016414,1.49,9.612406,23.7,1458,0.0,0,9.80741,0.018,3.7754135,
10722485,Kepler-1588 b,CONFIRMED,7.84931877,0.107,3.747,68.2,0.007513,0.81,11.458898,12.6,174,0.529,0,1.26826,0.0726,3.4408143,
9717958,,FALSE POSITIVE,67.7125988,1.8756,1.538,542.4,0.893389,82.63,14.630182,13.4,22,0.0,0,2.71639,0.3094,5.0709205,
7703910,,FALSE POSITIVE,1.275511306,0.011,1.889,69.3,0.007605,0.84,11.114742,10.3,527,0.0,0,1.6633,0.0229,3.7623117,
7777818,,FALSE POSITIVE,5.78159956,0.66,2.222,72.8,0.008268,1.7,14.013821,16.4,230,0.0,0,1.9774,0.07,3.603645,
9851360,,FALSE POSITIVE,8.4805019,0.972,8.345,164.9,0.015658,1.26,11.1211195,11.0,128,0.033,0,0.00407,0.0726,3.1545718,
6937529,Kepler-1597 b,CONFIRMED,2.94648935,0.01,3.155,57,0.006963,0.89,10.979312,12.7,455,0.04,0,0.816,0.0427,3.6764402,
6937529,,CANDIDATE,3.98167088,0.2076,3.609,44.7,0.006188,0.79,,10.3,,,0,0.68735,0.0522,,
9490653,,FALSE POSITIVE,1.227986164,0.477,1.551,150.5,0.011491,1.17,13.674689,14.8,1093,0.0,0,2.01974,0.0214,3.8295746,
3328027,,FALSE POSITIVE,2.11548883,0.505,4.008,169.5,0.012211,1.29,15.042333,17.6,618,0.0,0,0.19883,0.0329,3.6523411,
3644631,,FALSE POSITIVE,358.96247,0.424,23.49,670.8,0.023964,2.37,7.556082,12.1,3,0.336,0,0.1891,0.9901,5.737195,
9640931,,FALSE POSITIVE,2.17815196,0.32,2.445,245,0.014314,1.09,15.298426,17.9,617,0.0,0,1.13766,0.0302,3.7220445,
5125196,,FALSE POSITIVE,342.315407,0.1974,12.476,719.7,0.024761,3.15,,13.3,,0.0,0,1.51179,1.0088,,
9640962,,FALSE POSITIVE,1.089077224,0.206,2.705,152.7,0.011046,1,15.888233,18.7,1229,0.0,0,0.47772,0.0199,4.057946,
5097454,,FALSE POSITIVE,1.288066288,1.378,6.4616,10082.6,0.499342,34.84,762.1595,230.7,890,,0,0.05449,0.0199,100.28707,
12737015,,CANDIDATE,24.6683831,0.751,8.556,109.2,0.010372,1.76,12.285067,15.3,53,0.286,0,0.10326,0.1786,4.043023,
3663141,,FALSE POSITIVE,2.31894284,0.72,5.321,66.5,0.00801,0.87,8.5462675,13.6,317,,0,0.05437,0.0344,4.75814,
5177859,Kepler-1576 b,CONFIRMED,6.98472143,0.451,2.724,90.7,0.008855,1.19,10.99175,11.7,196,0.434,0,2.14824,0.0726,4.3036695,
5177859,,CANDIDATE,8.75630628,0.371,2.852,81.9,0.008347,1.12,9.002639,9.8,150,0.006,0,2.62558,0.0844,4.2088413,
8482059,,CANDIDATE,349.41047,0.2791,15.02,652.8,0.023379,2.41,,17.7,,0.0,0,0.82935,0.9902,,
4568117,,FALSE POSITIVE,0.562563871,0.36,1.591,34.6,0.005506,0.69,12.025125,16.4,1904,0.0,0,1.07372,0.014,3.8302839,
10342248,,FALSE POSITIVE,0.93373458,0.574,4.364,127.7,0.010647,0.93,12.076894,27.8,699,0.0,0,0.08201,0.018,3.4848468,
9777290,,FALSE POSITIVE,1.33251948,0.402,3.733,233.7,0.01418,1.64,13.289248,17.7,652,0.0,0,0.19325,0.0236,3.446379,
8548427,,FALSE POSITIVE,168.84663,0.1251,9.75,215.1,0.013345,1.45,,9.3,,0.002,0,1.56085,0.6188,,
9286088,,CANDIDATE,14.8162925,0.857,4.973,108.2,0.010848,1.57,11.339767,12.5,89,0.002,0,0.15843,0.1253,3.0066268,
6289344,,FALSE POSITIVE,160.4122022,0.903,4.92,2538,0.056029,4.45,30.511448,24.4,5,0.0,0,1.85861,0.5375,22.708904,
9883606,Kepler-1598 b,CONFIRMED,4.34195312,0.118,2.598,73.3,0.007868,0.94,10.541721,10.6,304,0.152,0,2.10125,0.0527,4.193529,
9883606,,CANDIDATE,2.58393841,0.229,2.169,49.4,0.006485,0.77,8.625569,8.5,495,0.017,0,2.02431,0.0373,8.547259,
5860968,Kepler-1599 b,CONFIRMED,122.358116,0.255,10.768,352.8,0.017273,2.15,11.05848,12.2,8,0.007,0,0.78973,0.4823,4.728606,
3645438,Kepler-1600 c,CONFIRMED,7.298142,0.411,3.024,370.5,0.017565,1.6,12.195742,13.6,155,0.589,0,1.80082,0.0689,3.5477622,
3645438,Kepler-1600 b,CONFIRMED,386.370512,0.01,11.007,1336.4,0.032485,2.96,13.001594,13.1,3,0.086,0,2.68951,0.9712,8.534833,
3645438,,CANDIDATE,17.3695112,0.28,4.012,314,0.015932,1.45,8.176327,8.6,62,0.026,0,2.11367,0.1228,4.05849,
8480582,Kepler-1702 b,CONFIRMED,18.5010898,0.719,3.179,421.1,0.020176,1.62,11.85051,14.7,74,0.09,0,1.8466,0.1275,3.7543046,
5197233,,CANDIDATE,7.016016,0.89,3.8,169,0.013829,1.72,12.292724,6.3,153,0.0,0,0.12861,0.0753,4.226765,
10936786,,FALSE POSITIVE,0.569961046,0.343,1.446,44.2,0.006148,1.04,14.651165,18.9,1872,0.0,0,1.45289,0.0135,4.2017593,
6938264,,FALSE POSITIVE,1.121634781,0.409,1.155,71.5,0.007688,0.6,10.689971,14.8,1191,0.0,0,4.87072,0.0191,3.3974302,
9541089,,FALSE POSITIVE,0.536650896,1.175,4.702,273.2,0.191796,18.45,13.106018,117.8,1996,,0,0.11213,0.0124,3.3486934,
3650049,,FALSE POSITIVE,397.73699,0.883,11.76,1131.5,0.03635,3.05,13.715718,15.3,3,0.0,0,0.32855,0.9466,9.825207,
9641076,,FALSE POSITIVE,2.17818699,0.553,2.686,115.8,0.010141,1.03,13.85082,15.4,617,0.004,0,0.59047,0.0312,3.6994982,
8741470,,CANDIDATE,6.23968392,0.679,0.668,155.9,0.012425,1.55,9.789279,9.0,215,0.011,0,74.86053,0.0654,3.3868103,
10525049,Kepler-1948 b,CONFIRMED,15.5714121,0.312,2.294,173.5,0.011886,0.72,11.720894,13.0,82,0.447,0,9.70376,0.1022,4.1418934,
5095082,Kepler-1951 b,CONFIRMED,20.6579443,0.188,8.798,98.2,0.008937,1.27,11.361593,14.1,66,0.917,0,0.24955,0.1435,3.7425845,
12418891,,FALSE POSITIVE,0.760941405,0.26,1.773,186.6,0.012468,1.18,12.128616,15.2,1757,0.016,0,1.14102,0.0162,3.4213204,
3839294,,FALSE POSITIVE,137.665706,0.041,3.732,536.9,0.020465,15.41,8.06936,11.7,9,0.058,0,23.68565,0.6051,5.8748646,
7698701,,FALSE POSITIVE,370.90237,0.0566,10.558,545.8,0.021312,1.97,,14.7,,,0,2.81856,0.9892,,
7698701,,FALSE POSITIVE,321.55087,0.1608,5.863,397,0.018217,1.68,,8.2,,,0,13.67671,0.8994,,
2830919,,FALSE POSITIVE,1.54038914,0.043,1.683,71.8,0.007768,0.84,9.395596,9.1,865,0.302,0,2.81301,0.0256,4.5214434,
2997459,,CANDIDATE,16.3368863,0.066,3.597,225.9,0.013517,1.27,10.43654,12.1,81,0.0,0,3.06312,0.1186,5.167172,
8330207,,CANDIDATE,1.63668262,1.22,1.907,921.7,0.254701,103.99,11.87466,12.9,164,0.097,0,0.08429,0.0304,3.9227936,
10858737,,FALSE POSITIVE,0.952378454,0.996,3.892,43.8,0.009744,1.46,12.791189,17.4,1396,0.0,0,0.02408,0.0203,3.6071575,
3644738,,FALSE POSITIVE,358.96844,0.151,21.71,807.8,0.026105,2.7,10.44288,13.3,3,0.06,0,0.30926,0.9972,8.193184,
9406892,,FALSE POSITIVE,2.21316437,0.672,3.874,116.1,0.010455,0.95,12.464282,27.9,608,0.0,0,0.15033,0.03,4.1598563,
9202434,,CANDIDATE,173.2578372,1.9038,2.027,687,0.924361,117.29,10.71093,13.5,8,0.436,0,3.88636,0.6528,6.486625,
8487645,,FALSE POSITIVE,0.530967987,0.093,1.812,26.9,0.004833,1.08,18.400127,24.1,2527,0.004,0,0.83578,0.0163,4.351334,
10407482,Kepler-1577 b,CONFIRMED,6.30558387,0.601,2.619,193.1,0.013131,2.52,10.946526,9.5,185,0.575,0,1.61163,0.0657,3.395234,
5817613,,FALSE POSITIVE,4.2058608,0.438,7.39,182,0.012481,1.14,13.517901,13.3,274,0.0,0,0.06991,0.0498,3.4989543,
5385410,,CANDIDATE,11.49589567,0.295,2.256,108.3,0.00965,1.59,11.91882,13.2,118,0.0,0,7.60698,0.1037,3.277991,
5385410,,FALSE POSITIVE,12.4250319,0.777,1.4446,29.5,0.005439,0.89,11.274928,2.7,111,0.631,0,9.01154,0.1092,3.70636,
9910942,,FALSE POSITIVE,8.4803326,0.556,5.918,35.6,0.005666,1.35,9.09204,11.0,128,0.001,0,0.20489,0.0856,3.4102333,
7749002,,CANDIDATE,0.609926502,0.24,1.2529,133.8,0.010654,1.12,11.900351,15.3,2128,0.008,0,2.58243,0.0144,3.985277,
10924340,,FALSE POSITIVE,0.750744255,1.154,1.7921,170.6,0.166834,17.07,9.846193,50.4,1776,0.001,0,0.07076,0.0162,4.809434,
5371777,Kepler-1589 b,CONFIRMED,0.991659646,0.765,2.215,77.3,0.008786,1.19,11.122064,13.5,1078,0.501,0,0.26834,0.0205,3.151386,
3848083,,CANDIDATE,8.4795266,0.136,6.052,163.3,0.011632,1.18,7.3904586,8.0,135,0.951,0,0.32646,0.0827,3.486642,
8324518,,CANDIDATE,1.62888267,0.147,1.72,130.9,0.010339,0.92,11.443328,12.5,826,0.026,0,2.72339,0.0261,4.1948886,
10427700,,FALSE POSITIVE,0.616386349,0.226,0.8136,79.4,0.008252,2.94,13.341784,21.9,1728,,0,9.31487,0.0162,3.416831,
3103473,,CANDIDATE,1.920062587,0.387,1.437,226.8,0.013851,1.12,9.502461,12.6,702,0.416,0,4.51857,0.0283,3.1262248,
11296045,,FALSE POSITIVE,88.91323139,,2.92,,,,,,,,,,,,
11296045,,FALSE POSITIVE,46.0771501,,3.03,,,,,,,,,,,,
11296045,,FALSE POSITIVE,42.62423329,,1.47,,,,,,,,,,,,
11296045,,CANDIDATE,437.51586139,,4.16,,,,,,,0.724,,,,,
3124598,,FALSE POSITIVE,7.07162308,0.331,2.587,123,0.010321,1.42,14.338832,16.9,190,0.0,0,3.00141,0.0723,5.235625,
6879171,Kepler-1947 b,CONFIRMED,6.96352699,0.09,3.192,68.1,0.007579,1.4,11.156775,17.4,194,0.0,0,1.82834,0.0711,3.9047635,
12505503,Kepler-1563 b,CONFIRMED,3.4327371,0.703,4.001,63.2,0.007773,0.75,12.523014,15.3,396,0.679,0,0.17777,0.0442,3.767933,
3548639,,FALSE POSITIVE,13.8452726,0.566,2.555,93.2,0.009217,2.34,12.364011,10.4,100,0.0,0,4.08115,0.1301,4.0839095,
4390912,,FALSE POSITIVE,0.687506554,0.085,1.441,130.3,0.010109,8.73,12.605807,14.4,1680,0.0,0,2.05445,0.0147,3.5421503,
5785279,,CANDIDATE,0.909127736,0.098,1.431,98.7,0.008986,0.98,10.0180235,13.9,1463,0.395,0,2.7079,0.0177,3.5604177,
10526887,Kepler-1578 b,CONFIRMED,1.450889836,0.333,1.753,135.7,0.010797,1.21,13.255708,15.7,919,0.52,0,2.0073,0.0252,3.4023921,
12456063,,CANDIDATE,17.8007815,0.928,6.547,44.5,0.007451,1.02,11.049847,14.2,74,,0,0.03307,0.1423,4.4248457,
3247503,,FALSE POSITIVE,0.447861451,0.427,0.8541,265.4,0.015358,1.42,10.266926,20.3,1194,0.0,0,4.98597,0.0112,3.482854,
5802637,,CANDIDATE,7.3422467,0.253,2.029,366.8,0.017463,1.6,10.581186,11.8,118,0.0,0,7.10408,0.0724,3.7123523,
9828127,Kepler-1564 b,CONFIRMED,18.0541469,0.175,4.587,283.1,0.015187,1.51,15.734565,19.3,72,0.445,0,1.57821,0.1327,6.7322097,
9828127,,CANDIDATE,32.0273169,0.259,5.144,161.7,0.011529,1.14,7.998034,8.8,40,0.098,0,1.85582,0.1945,2.7823603,
4281068,,FALSE POSITIVE,1.01530474,1.245,8.7622,16445.2,0.411901,64.77,2599.6948,1823.0,1060,,0,0.05554,0.0214,167.10258,
9092496,,FALSE POSITIVE,94.180473,0.955,7.345,1104.4,0.038195,4.17,14.03039,15.6,15,0.072,0,0.13495,0.417,6.8214674,
9959545,,FALSE POSITIVE,1.332567643,0.642,4.284,56.7,0.007244,0.62,17.033213,24.0,1006,0.032,0,0.08586,0.0226,3.8501568,
8572168,,FALSE POSITIVE,1.662710314,0.577,1.83,85.9,0.008824,2.16,18.271677,23.8,788,0.0,0,1.33062,0.0298,5.5664544,
4472143,,FALSE POSITIVE,472.071079,0.388,5.759,252.6,0.014666,2.01,7.266772,6.4,3,0.098,0,17.18439,1.2977,5.526179,
9027841,,FALSE POSITIVE,0.503999678,0.962,0.5421,975.6,0.047859,2.97,10.537706,96.8,2652,0.0,0,2.24957,0.0103,4.0778275,
8953414,,FALSE POSITIVE,2.66588544,0.276,5.004,167,0.011586,0.98,12.696019,17.2,377,0.0,0,0.1717,0.0341,4.7198358,
2576962,,CANDIDATE,309.25581,0.2875,10.72,421.4,0.018899,2.18,,9.9,,,0,1.97511,0.9158,,
10140274,,CANDIDATE,2.44232399,0.303,1.921,229,0.013601,1.1,12.627894,14.1,543,0.0,0,2.64797,0.0319,3.284608,
10730070,Kepler-1590 b,CONFIRMED,7.61758198,0.234,3.545,85.4,0.008523,1,11.84842,13.4,176,0.408,0,1.36446,0.0772,4.159087,
4458109,,FALSE POSITIVE,41.477908,0.5122,10.45,29.9,0.005186,1.09,,9.6,,,0,0.19847,0.2491,,
8345384,,CANDIDATE,42.1003351,0.88,1.0834,214,0.015845,1.42,13.519419,13.9,33,0.001,0,36.55247,0.2298,4.2018538,
2831055,Kepler-1601 b,CONFIRMED,2.20923119,0.11,2.392,59.8,0.007076,0.84,11.010214,14.3,602,0.048,0,1.38035,0.0336,3.487561,
11044826,,FALSE POSITIVE,260.54832,0.378,15.52,161.6,0.011863,1.35,,10.2,,,0,0.48651,0.8213,,
9777724,,FALSE POSITIVE,1.33258458,0.422,3.222,127,0.010548,1.25,10.165717,14.4,851,0.0,0,0.28193,0.0247,3.7462788,
9072639,,CANDIDATE,1.182862515,0.284,2.928,22.3,0.004368,1.26,13.442885,16.5,1132,0.168,0,0.3795,0.0237,5.007085,
5340878,Kepler-1566 b,CONFIRMED,0.539915033,0.291,1.1466,97,0.008937,0.82,15.009405,17.6,1914,0.01,0,2.85988,0.0121,5.7548914,
10273903,,FALSE POSITIVE,372.54353,1.7826,21.83,1106,0.812072,74.14,,11.9,,,0,0.01042,0.9858,,
7450747,Kepler-1949 b,CONFIRMED,2.20829637,0.205,2.841,87.9,0.008594,1.36,11.012017,12.0,605,0.857,0,0.79495,0.0352,4.366294,
7826620,Kepler-1579 b,CONFIRMED,0.849906734,0.64,1.141,124.3,0.010761,0.59,11.667964,12.0,1578,0.157,0,2.42054,0.014,3.6563385,
8890924,Kepler-1993 b,CONFIRMED,26.6565737,0.686,4.954,163.4,0.012413,4.15,11.714887,18.8,53,0.015,0,0.76375,0.1943,4.2997546,
8890924,,CANDIDATE,4.4408541,0.005,8.083,33.9,0.005195,1.74,8.002512,12.0,302,0.062,0,0.07412,0.0588,2.9591436,
8483241,,FALSE POSITIVE,373.72257,1.5922,14.21,470.9,0.609829,67.13,,9.6,,,0,0.01478,1.0309,,
9240664,,FALSE POSITIVE,10.78438513,1.18,1.408,233.6,0.195495,75.04,12.220875,15.6,122,0.079,0,0.23723,0.1089,4.308102,
7281411,,FALSE POSITIVE,0.566804221,0.536,4.639,166,0.012113,0.85,11.398456,31.0,2010,0.0,0,0.08168,0.0115,3.4676988,
6528141,,FALSE POSITIVE,2.022658,0.419,3.343,135.7,0.010856,1.15,15.26167,17.4,669,0.0,0,0.36898,0.0318,3.6020813,
10745365,,CANDIDATE,8.9172863,0.062,4.468,196.3,0.012876,1.39,11.470666,7.2,117,0.011,0,0.87317,0.0853,3.8328545,
5563937,,FALSE POSITIVE,0.519437968,1.172,2.129,226.2,0.186382,20.48,13.164155,25.4,2184,0.0,0,0.12956,0.013,5.178506,
